<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GHESHESFA,d,20090906,000000,38,38,38,38,750
GHESHESFA,d,20090907,000000,38,38,38,38,146620
GHESHESFA,d,20090908,000000,39,39,39,39,390
GHESHESFA,d,20090913,000000,39,39,39,39,50
GHESHESFA,d,20090915,000000,39,39,39,39,1142
GHESHESFA,d,20090916,000000,39,39,39,39,10000
GHESHESFA,d,20090919,000000,39,39,39,39,750
GHESHESFA,d,20090921,000000,39,39,39,39,2000
GHESHESFA,d,20091012,000000,39,39,39,39,750
GHESHESFA,d,20091019,000000,40,40,40,40,50
GHESHESFA,d,20091020,000000,41,41,41,41,10
GHESHESFA,d,20091021,000000,42,42,42,42,1000
GHESHESFA,d,20091024,000000,43,43,43,43,2082
GHESHESFA,d,20091025,000000,44,44,44,44,2000
GHESHESFA,d,20091026,000000,46,46,46,46,10000
GHESHESFA,d,20091027,000000,46,46,46,46,573
GHESHESFA,d,20091028,000000,47,47,47,47,10000
GHESHESFA,d,20091031,000000,49,49,49,49,10000
GHESHESFA,d,20091101,000000,50,50,50,50,5000
GHESHESFA,d,20091102,000000,50,50,50,50,9082
GHESHESFA,d,20091104,000000,50,50,50,50,700
GHESHESFA,d,20091107,000000,51,51,51,51,9082
GHESHESFA,d,20091108,000000,51,51,51,51,5000
GHESHESFA,d,20091109,000000,51,51,51,51,1000
GHESHESFA,d,20091110,000000,51,51,51,51,390
GHESHESFA,d,20091115,000000,51,51,51,51,16800
GHESHESFA,d,20091116,000000,52,52,52,52,1390
GHESHESFA,d,20091117,000000,52,52,52,52,1000
GHESHESFA,d,20091121,000000,52,52,52,52,69200
GHESHESFA,d,20091123,000000,50,50,50,50,12970
GHESHESFA,d,20091125,000000,51,51,50,50,16307
GHESHESFA,d,20091129,000000,49,49,49,49,72424
GHESHESFA,d,20091130,000000,47,47,47,47,53100
GHESHESFA,d,20091201,000000,47,47,47,47,1437
GHESHESFA,d,20091202,000000,49,49,49,49,3750
GHESHESFA,d,20091208,000000,48,50,48,50,15662
GHESHESFA,d,20091212,000000,50,50,50,50,700
GHESHESFA,d,20091214,000000,49,49,49,49,40328
GHESHESFA,d,20091215,000000,49,50,49,50,8000
GHESHESFA,d,20091216,000000,50,50,50,50,300
GHESHESFA,d,20091219,000000,49,49,49,49,978
GHESHESFA,d,20091222,000000,47,47,47,47,1540
GHESHESFA,d,20100103,000000,50,50,48,48,10050
GHESHESFA,d,20100104,000000,48,48,48,48,500
GHESHESFA,d,20100106,000000,50,50,50,50,15000
GHESHESFA,d,20100112,000000,50,50,50,50,10
GHESHESFA,d,20100117,000000,50,50,50,50,10
GHESHESFA,d,20100306,000000,44,62,44,56,80318
GHESHESFA,d,20100308,000000,56,56,56,56,1583
GHESHESFA,d,20100309,000000,53,53,53,53,5000
GHESHESFA,d,20100316,000000,53,53,53,53,1000
GHESHESFA,d,20100317,000000,53,53,53,53,1000
GHESHESFA,d,20100418,000000,53,53,53,53,10255
GHESHESFA,d,20100515,000000,55,55,55,55,11000
GHESHESFA,d,20100518,000000,53,53,53,53,978
GHESHESFA,d,20100522,000000,53,53,53,53,5307
GHESHESFA,d,20100606,000000,56,56,56,56,67000
GHESHESFA,d,20100607,000000,58,58,58,58,67000
GHESHESFA,d,20100608,000000,60,60,60,60,990
GHESHESFA,d,20100612,000000,60,60,60,60,700
GHESHESFA,d,20100620,000000,60,60,60,60,392
GHESHESFA,d,20100713,000000,61,61,61,61,10390
GHESHESFA,d,20100714,000000,61,61,61,61,20
GHESHESFA,d,20100718,000000,61,61,61,61,2256
GHESHESFA,d,20100725,000000,61,61,61,61,242
GHESHESFA,d,20100801,000000,61,61,61,61,292
GHESHESFA,d,20100809,000000,61,61,61,61,390
GHESHESFA,d,20100816,000000,61,61,61,61,3000
GHESHESFA,d,20100817,000000,61,61,61,61,60000
GHESHESFA,d,20100822,000000,63,63,63,63,1000
GHESHESFA,d,20100825,000000,63,63,63,63,7400
GHESHESFA,d,20100828,000000,64,64,64,64,50000
GHESHESFA,d,20100830,000000,65,65,65,65,5000
GHESHESFA,d,20100831,000000,66,66,66,66,990
GHESHESFA,d,20100905,000000,66,66,66,66,392
GHESHESFA,d,20100913,000000,66,66,66,66,386
GHESHESFA,d,20100915,000000,66,66,66,66,10
GHESHESFA,d,20100918,000000,68,68,68,68,10
GHESHESFA,d,20100919,000000,71,71,71,71,10
GHESHESFA,d,20100920,000000,74,74,74,74,10
GHESHESFA,d,20100921,000000,77,77,77,77,169000
GHESHESFA,d,20100922,000000,80,80,80,80,21990
GHESHESFA,d,20100925,000000,81,81,81,81,10
GHESHESFA,d,20100927,000000,81,81,81,81,392
GHESHESFA,d,20100928,000000,81,81,81,81,726
GHESHESFA,d,20100929,000000,81,81,81,81,50000
GHESHESFA,d,20101002,000000,83,83,83,83,66390
GHESHESFA,d,20101003,000000,87,87,87,87,50000
GHESHESFA,d,20101005,000000,89,89,89,89,50000
GHESHESFA,d,20101006,000000,92,92,92,92,549
GHESHESFA,d,20101010,000000,92,92,92,92,1700
GHESHESFA,d,20101012,000000,92,92,92,92,20288
GHESHESFA,d,20101013,000000,93,93,93,93,10500
GHESHESFA,d,20101016,000000,94,94,93,93,63057
GHESHESFA,d,20101017,000000,93,93,93,93,1000
GHESHESFA,d,20101018,000000,90,90,90,90,73658
GHESHESFA,d,20101019,000000,90,93,90,90,69658
GHESHESFA,d,20101020,000000,89,89,89,89,42168
GHESHESFA,d,20101023,000000,94,94,94,94,40000
GHESHESFA,d,20101024,000000,95,95,95,95,2825
GHESHESFA,d,20101025,000000,94,94,93,93,17000
GHESHESFA,d,20101101,000000,89,89,89,89,10000
GHESHESFA,d,20101102,000000,88,88,88,88,175
GHESHESFA,d,20101103,000000,88,88,88,88,2825
GHESHESFA,d,20101108,000000,95,96,95,96,22842
GHESHESFA,d,20101114,000000,97,97,97,97,63000
GHESHESFA,d,20101115,000000,100,100,100,100,699
GHESHESFA,d,20101116,000000,95,95,95,95,3230
GHESHESFA,d,20101122,000000,95,95,94,94,3100
GHESHESFA,d,20101123,000000,94,94,94,94,1201
GHESHESFA,d,20101124,000000,93,93,93,93,589
GHESHESFA,d,20101129,000000,93,93,93,93,22860
GHESHESFA,d,20101207,000000,91,91,91,91,3529
GHESHESFA,d,20110118,000000,99,99,99,99,1000
GHESHESFA,d,20110119,000000,95,95,95,95,220
GHESHESFA,d,20110122,000000,95,95,95,95,50000
GHESHESFA,d,20110123,000000,92,92,92,92,1591
GHESHESFA,d,20110124,000000,92,92,92,92,57635
GHESHESFA,d,20110131,000000,94,95,94,95,21278
GHESHESFA,d,20110215,000000,90,94,90,94,2010
GHESHESFA,d,20110216,000000,90,90,90,90,155911
GHESHESFA,d,20110219,000000,86,86,86,86,2100
GHESHESFA,d,20110220,000000,86,86,86,86,1919
GHESHESFA,d,20110223,000000,86,90,86,86,69877
GHESHESFA,d,20110226,000000,90,90,90,90,23985
GHESHESFA,d,20110227,000000,91,91,91,91,20000
GHESHESFA,d,20110301,000000,90,90,85,85,6015
GHESHESFA,d,20110306,000000,92,92,85,85,11700
GHESHESFA,d,20110308,000000,92,92,92,92,3441
GHESHESFA,d,20110314,000000,85,85,85,85,5000
GHESHESFA,d,20110315,000000,85,85,85,85,7000
GHESHESFA,d,20110326,000000,88,92,88,92,5300
GHESHESFA,d,20110328,000000,92,92,92,92,19278
GHESHESFA,d,20110329,000000,88,88,86,86,15278
GHESHESFA,d,20110330,000000,92,92,92,92,6000
GHESHESFA,d,20110403,000000,86,86,86,86,3200
GHESHESFA,d,20110404,000000,92,92,92,92,1591
GHESHESFA,d,20110405,000000,92,92,92,92,15000
GHESHESFA,d,20110406,000000,93,93,93,93,2000
GHESHESFA,d,20110411,000000,93,93,93,93,9000
GHESHESFA,d,20110413,000000,90,90,90,90,6988
GHESHESFA,d,20110416,000000,90,90,90,90,397
GHESHESFA,d,20110417,000000,90,90,90,90,5000
GHESHESFA,d,20110423,000000,94,94,94,94,2796
GHESHESFA,d,20110424,000000,90,90,90,90,8000
GHESHESFA,d,20110425,000000,93,93,91,93,50635
GHESHESFA,d,20110426,000000,93,93,93,93,94392
GHESHESFA,d,20110427,000000,94,97,89,89,152500
GHESHESFA,d,20110430,000000,90,90,90,90,3200
GHESHESFA,d,20110504,000000,90,90,87,87,28324
GHESHESFA,d,20110509,000000,87,87,87,87,5600
GHESHESFA,d,20110515,000000,93,93,93,93,1000
GHESHESFA,d,20110516,000000,93,93,93,93,266
GHESHESFA,d,20110525,000000,93,93,93,93,206
GHESHESFA,d,20110529,000000,93,93,93,93,2390
GHESHESFA,d,20110531,000000,93,93,93,93,9000
GHESHESFA,d,20110607,000000,94,94,94,94,5000
GHESHESFA,d,20110619,000000,91,91,91,91,3441
GHESHESFA,d,20110620,000000,94,94,94,94,100000
GHESHESFA,d,20110621,000000,94,96,94,96,7500
GHESHESFA,d,20110622,000000,94,94,94,94,3374
GHESHESFA,d,20110625,000000,94,94,94,94,2788
GHESHESFA,d,20110626,000000,98,98,98,98,2000
GHESHESFA,d,20110627,000000,98,98,94,94,7720
GHESHESFA,d,20110628,000000,98,98,98,98,1000
GHESHESFA,d,20110702,000000,98,98,98,98,13400
GHESHESFA,d,20110711,000000,95,99,95,99,1369
GHESHESFA,d,20110712,000000,99,99,99,99,2631
GHESHESFA,d,20110713,000000,98,98,98,98,70
GHESHESFA,d,20110718,000000,99,99,99,99,4262
GHESHESFA,d,20110720,000000,99,99,99,99,1820
GHESHESFA,d,20110723,000000,99,99,99,99,2008
GHESHESFA,d,20110724,000000,100,100,100,100,1600
GHESHESFA,d,20110726,000000,100,100,100,100,1186
GHESHESFA,d,20110730,000000,100,100,100,100,9214
GHESHESFA,d,20110808,000000,100,100,100,100,3003
GHESHESFA,d,20110815,000000,97,97,97,97,280
GHESHESFA,d,20110817,000000,94,94,94,94,2000
GHESHESFA,d,20110820,000000,94,95,94,95,8092
GHESHESFA,d,20110828,000000,100,100,100,100,3761
GHESHESFA,d,20110905,000000,100,100,100,100,356
GHESHESFA,d,20110906,000000,100,100,100,100,4644
GHESHESFA,d,20110914,000000,101,101,101,101,80104
GHESHESFA,d,20110917,000000,105,105,105,105,15016
GHESHESFA,d,20110918,000000,106,106,106,106,20000
GHESHESFA,d,20110919,000000,107,107,107,107,15
GHESHESFA,d,20110925,000000,107,107,107,107,2700
GHESHESFA,d,20110928,000000,107,107,107,107,16
GHESHESFA,d,20111001,000000,107,107,107,107,500
GHESHESFA,d,20111003,000000,107,107,107,107,2125
GHESHESFA,d,20111004,000000,107,107,107,107,2000
GHESHESFA,d,20111005,000000,107,107,107,107,4400
GHESHESFA,d,20111008,000000,108,108,108,108,9500
GHESHESFA,d,20111009,000000,108,108,108,108,73968
GHESHESFA,d,20111010,000000,108,108,108,108,10000
GHESHESFA,d,20111011,000000,106,106,106,106,1000
GHESHESFA,d,20111012,000000,106,107,106,107,7888
GHESHESFA,d,20111015,000000,107,107,104,104,21112
GHESHESFA,d,20111024,000000,108,108,108,108,3200
GHESHESFA,d,20111026,000000,103,103,103,103,5463
GHESHESFA,d,20111101,000000,103,103,103,103,23884
GHESHESFA,d,20111102,000000,105,110,105,106,30759
GHESHESFA,d,20111106,000000,102,102,102,102,371
GHESHESFA,d,20111113,000000,102,102,102,102,4061
GHESHESFA,d,20111122,000000,102,102,102,102,690
GHESHESFA,d,20111130,000000,110,110,110,110,5183
GHESHESFA,d,20111204,000000,106,110,102,102,4133
GHESHESFA,d,20111207,000000,102,102,102,102,1267
GHESHESFA,d,20111210,000000,102,102,102,102,5000
GHESHESFA,d,20111217,000000,101,110,101,110,148800
GHESHESFA,d,20111218,000000,113,113,113,113,48825
GHESHESFA,d,20111219,000000,116,116,116,116,177000
GHESHESFA,d,20111220,000000,121,121,121,121,2000
GHESHESFA,d,20111221,000000,121,121,121,121,1244
GHESHESFA,d,20111225,000000,112,113,112,113,11300
GHESHESFA,d,20111226,000000,111,113,111,113,178500
GHESHESFA,d,20111227,000000,116,116,107,107,510
GHESHESFA,d,20111231,000000,107,115,107,108,14381
GHESHESFA,d,20120101,000000,115,115,115,115,100
GHESHESFA,d,20120102,000000,113,113,108,108,2966
GHESHESFA,d,20120103,000000,111,111,106,106,50180
GHESHESFA,d,20120108,000000,105,105,105,105,3460
GHESHESFA,d,20120109,000000,111,111,105,105,2690
GHESHESFA,d,20120115,000000,111,111,103,103,23576
GHESHESFA,d,20120117,000000,106,106,106,106,10000
GHESHESFA,d,20120118,000000,102,106,102,106,95009
GHESHESFA,d,20120121,000000,102,102,102,102,3278
GHESHESFA,d,20120125,000000,102,102,101,101,15000
GHESHESFA,d,20120128,000000,101,101,101,101,287
GHESHESFA,d,20120129,000000,102,102,102,102,650
GHESHESFA,d,20120130,000000,102,102,102,102,45299
GHESHESFA,d,20120131,000000,101,101,101,101,2359
GHESHESFA,d,20120206,000000,101,101,101,101,9222
GHESHESFA,d,20120213,000000,101,101,100,101,18300
GHESHESFA,d,20120218,000000,98,98,98,98,21114
GHESHESFA,d,20120219,000000,97,97,97,97,1414
GHESHESFA,d,20120221,000000,105,105,105,105,280
GHESHESFA,d,20120222,000000,105,105,105,105,4000
GHESHESFA,d,20120227,000000,105,105,105,105,12000
GHESHESFA,d,20120229,000000,105,105,105,105,3291
GHESHESFA,d,20120304,000000,105,105,105,105,17500
GHESHESFA,d,20120305,000000,105,105,105,105,2000
GHESHESFA,d,20120306,000000,105,105,105,105,5000
GHESHESFA,d,20120307,000000,107,107,107,107,10863
GHESHESFA,d,20120310,000000,108,108,108,108,10000
GHESHESFA,d,20120311,000000,106,106,106,106,2299
GHESHESFA,d,20120312,000000,106,106,106,106,2000
GHESHESFA,d,20120403,000000,101,101,101,101,1244
GHESHESFA,d,20120408,000000,102,102,102,102,1500
GHESHESFA,d,20120409,000000,102,103,102,103,2390
GHESHESFA,d,20120418,000000,108,108,108,108,1730
GHESHESFA,d,20120429,000000,106,106,106,106,50
GHESHESFA,d,20120501,000000,106,106,106,106,20
GHESHESFA,d,20120502,000000,105,105,105,105,2600
GHESHESFA,d,20120505,000000,106,108,106,108,8500
GHESHESFA,d,20120506,000000,106,106,106,106,20
GHESHESFA,d,20120508,000000,106,108,106,108,14741
GHESHESFA,d,20120509,000000,106,109,104,109,5558
GHESHESFA,d,20120527,000000,109,109,109,109,54000
GHESHESFA,d,20120528,000000,113,113,113,113,50000
GHESHESFA,d,20120529,000000,116,116,116,116,40000
GHESHESFA,d,20120530,000000,119,119,115,119,320697
GHESHESFA,d,20120602,000000,123,123,114,120,55140
GHESHESFA,d,20120605,000000,113,113,112,112,24000
GHESHESFA,d,20120609,000000,112,112,111,111,10181
GHESHESFA,d,20120613,000000,110,110,110,110,2500
GHESHESFA,d,20120616,000000,110,110,110,110,10000
GHESHESFA,d,20120617,000000,109,109,109,109,613
GHESHESFA,d,20120620,000000,109,109,109,109,2000
GHESHESFA,d,20120623,000000,110,110,109,109,4300
GHESHESFA,d,20120630,000000,109,117,109,109,42746
GHESHESFA,d,20120701,000000,112,112,106,106,7500
GHESHESFA,d,20120702,000000,106,106,106,106,8960
GHESHESFA,d,20120703,000000,105,105,105,105,30104
GHESHESFA,d,20120704,000000,104,104,104,104,11200
GHESHESFA,d,20120707,000000,105,105,104,104,10292
GHESHESFA,d,20120708,000000,102,102,102,102,10200
GHESHESFA,d,20120709,000000,102,102,102,102,5100
GHESHESFA,d,20120710,000000,101,101,101,101,20157
GHESHESFA,d,20120711,000000,100,100,100,100,146835
GHESHESFA,d,20120714,000000,96,96,96,96,92915
GHESHESFA,d,20120715,000000,92,97,92,97,168046
GHESHESFA,d,20120717,000000,96,96,96,96,114121
GHESHESFA,d,20120718,000000,100,100,100,100,183510
GHESHESFA,d,20120721,000000,104,104,102,104,186851
GHESHESFA,d,20120722,000000,107,107,101,101,47238
GHESHESFA,d,20120723,000000,101,101,99,99,65650
GHESHESFA,d,20120724,000000,96,96,96,96,68081
GHESHESFA,d,20120729,000000,97,97,97,97,13000
GHESHESFA,d,20120730,000000,97,97,97,97,845
GHESHESFA,d,20120731,000000,92,97,92,92,14212
GHESHESFA,d,20120801,000000,97,97,96,97,7950
GHESHESFA,d,20120804,000000,93,93,92,92,29800
GHESHESFA,d,20120805,000000,91,97,90,90,84586
GHESHESFA,d,20120806,000000,90,90,90,90,1071
GHESHESFA,d,20120807,000000,88,88,87,87,40211
GHESHESFA,d,20120808,000000,85,85,85,85,1352
GHESHESFA,d,20120811,000000,85,85,85,85,1800
GHESHESFA,d,20120812,000000,89,89,86,86,10100
GHESHESFA,d,20120813,000000,90,90,90,90,2400
GHESHESFA,d,20120814,000000,90,90,90,90,300
GHESHESFA,d,20120815,000000,90,90,90,90,15784
GHESHESFA,d,20120818,000000,89,90,89,90,5400
GHESHESFA,d,20120821,000000,89,89,89,89,3910
GHESHESFA,d,20120822,000000,88,88,88,88,19890
GHESHESFA,d,20120825,000000,90,92,90,92,301
GHESHESFA,d,20120902,000000,88,92,88,88,4198
GHESHESFA,d,20120903,000000,92,92,92,92,16909
GHESHESFA,d,20120904,000000,93,93,93,93,18300
GHESHESFA,d,20120905,000000,94,94,94,94,5000
GHESHESFA,d,20120908,000000,94,94,94,94,5000
GHESHESFA,d,20120909,000000,94,94,94,94,896
GHESHESFA,d,20120910,000000,94,94,94,94,1795
GHESHESFA,d,20120915,000000,95,95,95,95,4000
GHESHESFA,d,20120916,000000,95,95,95,95,4534
GHESHESFA,d,20120917,000000,95,95,95,95,2750
GHESHESFA,d,20120918,000000,95,95,95,95,8725
GHESHESFA,d,20120919,000000,96,96,96,96,7851
GHESHESFA,d,20120922,000000,96,96,96,96,10368
GHESHESFA,d,20120923,000000,97,97,97,97,48199
GHESHESFA,d,20120924,000000,100,100,100,100,12500
GHESHESFA,d,20120925,000000,100,100,100,100,2007
GHESHESFA,d,20120926,000000,100,100,100,100,1006
GHESHESFA,d,20120929,000000,100,100,100,100,9499
GHESHESFA,d,20120930,000000,101,101,101,101,11730
GHESHESFA,d,20121003,000000,102,102,102,102,83
GHESHESFA,d,20121015,000000,102,102,102,102,11795
GHESHESFA,d,20121020,000000,102,102,102,102,2499
GHESHESFA,d,20121021,000000,107,111,107,111,3855
GHESHESFA,d,20121022,000000,115,115,115,115,37730
GHESHESFA,d,20121023,000000,117,117,117,117,422
GHESHESFA,d,20121024,000000,117,117,117,117,90
GHESHESFA,d,20121027,000000,117,117,117,117,389
GHESHESFA,d,20121028,000000,117,117,117,117,1800
GHESHESFA,d,20121029,000000,117,117,117,117,11300
GHESHESFA,d,20121030,000000,118,118,118,118,2250
GHESHESFA,d,20121104,000000,118,118,118,118,41900
GHESHESFA,d,20121105,000000,121,121,121,121,25000
GHESHESFA,d,20121106,000000,123,123,123,123,275540
GHESHESFA,d,20121107,000000,128,128,128,128,70061
GHESHESFA,d,20121110,000000,133,133,133,133,10666
GHESHESFA,d,20121111,000000,134,134,134,134,211943
GHESHESFA,d,20121112,000000,139,139,139,139,177832
GHESHESFA,d,20121113,000000,145,145,145,145,88850
GHESHESFA,d,20121114,000000,150,150,150,150,13236
GHESHESFA,d,20121117,000000,151,151,140,140,125155
GHESHESFA,d,20121201,000000,135,136,129,132,345996
GHESHESFA,d,20121202,000000,129,132,127,127,73654
GHESHESFA,d,20121203,000000,123,123,123,123,21692
GHESHESFA,d,20121204,000000,122,122,122,122,5842
GHESHESFA,d,20121205,000000,121,121,121,121,2400
GHESHESFA,d,20121208,000000,121,121,121,121,94578
GHESHESFA,d,20121209,000000,125,125,116,116,63531
GHESHESFA,d,20121210,000000,112,114,112,112,133734
GHESHESFA,d,20121211,000000,109,109,108,108,74948
GHESHESFA,d,20121212,000000,113,113,108,108,16337
GHESHESFA,d,20121215,000000,109,112,106,112,33948
GHESHESFA,d,20121216,000000,108,112,106,112,65678
GHESHESFA,d,20121217,000000,107,109,107,109,114839
GHESHESFA,d,20121218,000000,107,111,107,109,83713
GHESHESFA,d,20121219,000000,107,110,105,105,89999
GHESHESFA,d,20121222,000000,107,109,107,107,29171
GHESHESFA,d,20121223,000000,107,107,105,106,103305
GHESHESFA,d,20121224,000000,105,105,105,105,13615
GHESHESFA,d,20121225,000000,105,108,105,108,21079
GHESHESFA,d,20121226,000000,110,110,105,106,60005
GHESHESFA,d,20121229,000000,104,108,104,108,24813
GHESHESFA,d,20121230,000000,104,109,104,109,45446
GHESHESFA,d,20121231,000000,108,110,108,110,4500
GHESHESFA,d,20130101,000000,107,108,107,107,20010
GHESHESFA,d,20130102,000000,109,109,109,109,10
GHESHESFA,d,20130106,000000,108,110,108,108,11351
GHESHESFA,d,20130107,000000,112,112,112,112,31044
GHESHESFA,d,20130108,000000,112,114,112,114,25220
GHESHESFA,d,20130109,000000,108,108,108,108,10100
GHESHESFA,d,20130113,000000,115,115,115,115,6006
GHESHESFA,d,20130114,000000,115,115,112,115,16341
GHESHESFA,d,20130115,000000,110,110,110,110,4800
GHESHESFA,d,20130116,000000,115,115,115,115,1203
GHESHESFA,d,20130119,000000,110,110,110,110,3197
GHESHESFA,d,20130120,000000,110,110,110,110,800
GHESHESFA,d,20130122,000000,108,108,108,108,4565
GHESHESFA,d,20130123,000000,107,107,107,107,5100
GHESHESFA,d,20130126,000000,106,107,106,106,15685
GHESHESFA,d,20130127,000000,106,106,106,106,85449
GHESHESFA,d,20130128,000000,102,102,102,102,20091
GHESHESFA,d,20130130,000000,101,101,101,101,15000
GHESHESFA,d,20130205,000000,103,103,103,103,1000
GHESHESFA,d,20130206,000000,107,108,107,108,7370
GHESHESFA,d,20130209,000000,108,108,108,108,1606
GHESHESFA,d,20130211,000000,108,108,108,108,10000
GHESHESFA,d,20130212,000000,109,109,109,109,1000
GHESHESFA,d,20130213,000000,109,109,109,109,4000
GHESHESFA,d,20130217,000000,109,109,109,109,1392
GHESHESFA,d,20130224,000000,109,109,109,109,2878
GHESHESFA,d,20130225,000000,110,110,110,110,12720
GHESHESFA,d,20130227,000000,110,110,110,110,1000
GHESHESFA,d,20130302,000000,110,110,110,110,18970
GHESHESFA,d,20130303,000000,112,112,112,112,13641
GHESHESFA,d,20130305,000000,113,113,113,113,2800
GHESHESFA,d,20130306,000000,113,113,113,113,52997
GHESHESFA,d,20130309,000000,116,116,116,116,48176
GHESHESFA,d,20130310,000000,120,120,120,120,27498
GHESHESFA,d,20130311,000000,122,122,122,122,500
GHESHESFA,d,20130312,000000,122,122,122,122,15000
GHESHESFA,d,20130313,000000,123,123,123,123,4000
GHESHESFA,d,20130316,000000,123,123,123,123,12351
GHESHESFA,d,20130317,000000,124,124,124,124,18225
GHESHESFA,d,20130318,000000,125,125,125,125,20695
GHESHESFA,d,20130325,000000,127,127,127,127,12550
GHESHESFA,d,20130326,000000,128,128,128,128,9563
GHESHESFA,d,20130327,000000,128,128,128,128,7712
GHESHESFA,d,20130330,000000,129,129,129,129,9600
GHESHESFA,d,20130331,000000,130,130,130,130,4775
GHESHESFA,d,20130403,000000,130,130,130,130,10670
GHESHESFA,d,20130406,000000,131,131,131,131,2895
GHESHESFA,d,20130407,000000,131,131,131,131,392
GHESHESFA,d,20130408,000000,131,131,131,131,10000
GHESHESFA,d,20130409,000000,132,132,132,132,350
GHESHESFA,d,20130410,000000,132,132,132,132,5178
GHESHESFA,d,20130413,000000,132,132,132,132,2700
GHESHESFA,d,20130415,000000,133,133,133,133,350
GHESHESFA,d,20130416,000000,133,133,133,133,2500
GHESHESFA,d,20130417,000000,133,133,133,133,20021
GHESHESFA,d,20130421,000000,134,134,134,134,100
GHESHESFA,d,20130422,000000,134,134,134,134,43547
GHESHESFA,d,20130423,000000,138,138,138,138,100
GHESHESFA,d,20130424,000000,138,138,138,138,2100
GHESHESFA,d,20130427,000000,138,138,138,138,14000
GHESHESFA,d,20130428,000000,139,139,139,139,13480
GHESHESFA,d,20130429,000000,140,140,140,140,5100
GHESHESFA,d,20130430,000000,141,141,141,141,7000
GHESHESFA,d,20130501,000000,141,141,141,141,4100
GHESHESFA,d,20130504,000000,142,142,142,142,62410
GHESHESFA,d,20130505,000000,147,147,147,147,274569
GHESHESFA,d,20130506,000000,153,153,153,153,62313
GHESHESFA,d,20130520,000000,214,222,214,222,261568
GHESHESFA,d,20130521,000000,225,225,225,225,160935
GHESHESFA,d,20130522,000000,234,234,234,234,31350
GHESHESFA,d,20130525,000000,238,238,238,238,21
GHESHESFA,d,20130526,000000,238,238,238,238,3700
GHESHESFA,d,20130527,000000,239,239,239,239,7375
GHESHESFA,d,20130528,000000,240,240,240,240,10502
GHESHESFA,d,20130601,000000,241,241,241,241,400
GHESHESFA,d,20130602,000000,241,241,241,241,4870
GHESHESFA,d,20130608,000000,242,242,242,242,50
GHESHESFA,d,20130609,000000,242,242,242,242,20800
GHESHESFA,d,20130610,000000,245,245,245,245,1
GHESHESFA,d,20130611,000000,245,245,245,245,7000
GHESHESFA,d,20130617,000000,310,310,310,310,19500
GHESHESFA,d,20130618,000000,323,323,323,323,7883
GHESHESFA,d,20130619,000000,324,324,324,324,9100
GHESHESFA,d,20130622,000000,326,326,326,326,206001
GHESHESFA,d,20130623,000000,339,339,339,339,284640
GHESHESFA,d,20130625,000000,352,352,352,352,212610
GHESHESFA,d,20130626,000000,367,367,367,367,67323
GHESHESFA,d,20130629,000000,381,381,381,381,68101
GHESHESFA,d,20130630,000000,396,396,396,396,67700
GHESHESFA,d,20130701,000000,412,412,412,412,85351
GHESHESFA,d,20130702,000000,429,429,429,429,73000
GHESHESFA,d,20130703,000000,446,446,446,446,791727
GHESHESFA,d,20130706,000000,464,464,464,464,36000
GHESHESFA,d,20130707,000000,474,474,474,474,61800
GHESHESFA,d,20130708,000000,491,491,491,491,2508
GHESHESFA,d,20130709,000000,492,492,492,492,1610
GHESHESFA,d,20130710,000000,492,492,492,492,12768
GHESHESFA,d,20130713,000000,496,496,496,496,164680
GHESHESFA,d,20130714,000000,483,506,476,476,31506
GHESHESFA,d,20130715,000000,468,505,468,472,181699
GHESHESFA,d,20130716,000000,500,506,500,506,254709
GHESHESFA,d,20130717,000000,524,524,517,524,684029
GHESHESFA,d,20130720,000000,545,545,545,545,315687
GHESHESFA,d,20130721,000000,560,560,523,523,227608
GHESHESFA,d,20130722,000000,513,513,513,513,17966
GHESHESFA,d,20130723,000000,507,507,507,507,718
GHESHESFA,d,20130724,000000,507,507,507,507,176491
GHESHESFA,d,20130727,000000,487,487,487,487,4723
GHESHESFA,d,20130728,000000,485,485,485,485,133
GHESHESFA,d,20130729,000000,485,517,485,505,600124
GHESHESFA,d,20130731,000000,511,513,501,513,78522
GHESHESFA,d,20130803,000000,532,532,532,532,82404
GHESHESFA,d,20130804,000000,553,553,553,553,80259
GHESHESFA,d,20130805,000000,568,568,531,531,37028
GHESHESFA,d,20130806,000000,534,534,534,534,37544
GHESHESFA,d,20130807,000000,522,522,522,522,13785
GHESHESFA,d,20130811,000000,517,526,517,517,147386
GHESHESFA,d,20130812,000000,518,526,517,518,22500
GHESHESFA,d,20130813,000000,523,523,498,498,88755
GHESHESFA,d,20130814,000000,497,511,479,511,47759
GHESHESFA,d,20130817,000000,477,478,475,475,24214
GHESHESFA,d,20130818,000000,469,469,469,469,22686
GHESHESFA,d,20130819,000000,493,493,463,492,13291
GHESHESFA,d,20130820,000000,489,498,483,483,51528
GHESHESFA,d,20130821,000000,474,478,473,473,18339
GHESHESFA,d,20130824,000000,473,506,468,468,14759
GHESHESFA,d,20130825,000000,464,494,464,470,22204
GHESHESFA,d,20130826,000000,498,498,460,489,9101
GHESHESFA,d,20130827,000000,494,494,459,459,33304
GHESHESFA,d,20130828,000000,455,455,455,455,221
GHESHESFA,d,20130831,000000,455,455,455,455,18022
