<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GHEMAHRA,d,20010822,000000,-1,-1,-1,-1,52157
GHEMAHRA,d,20010825,000000,-1,-2,-1,-1,18133
GHEMAHRA,d,20010826,000000,-1,-1,-1,-1,14592
GHEMAHRA,d,20010827,000000,-1,-1,-1,-1,22223
GHEMAHRA,d,20010828,000000,-1,-1,-1,-1,21002
GHEMAHRA,d,20010829,000000,-1,-1,-1,-1,15493
GHEMAHRA,d,20010901,000000,-1,-1,-1,-1,1700
GHEMAHRA,d,20010902,000000,-1,-1,-1,-1,37670
GHEMAHRA,d,20010903,000000,-1,-1,-1,-1,25325
GHEMAHRA,d,20010904,000000,-1,-1,-1,-1,25470
GHEMAHRA,d,20010905,000000,-1,-1,-1,-1,50860
GHEMAHRA,d,20010908,000000,-1,-1,-1,-1,98906
GHEMAHRA,d,20010909,000000,-1,-1,-1,-1,87376
GHEMAHRA,d,20010910,000000,-1,-1,-1,-1,23339
GHEMAHRA,d,20010911,000000,-1,-1,-1,-1,18407
GHEMAHRA,d,20010912,000000,-1,-1,-1,-1,22153
GHEMAHRA,d,20010915,000000,-1,-1,-1,-1,15565
GHEMAHRA,d,20010916,000000,-1,-1,-1,-1,16020
GHEMAHRA,d,20010917,000000,-1,-1,-1,-1,4000
GHEMAHRA,d,20010918,000000,-1,-1,-1,-1,22797
GHEMAHRA,d,20010919,000000,-1,-1,-1,-1,22533
GHEMAHRA,d,20010922,000000,-1,-1,-1,-1,9981
GHEMAHRA,d,20010923,000000,-1,-1,-1,-1,47955
GHEMAHRA,d,20010924,000000,-1,-1,-1,-1,8416
GHEMAHRA,d,20010925,000000,-1,-1,-1,-1,12350
GHEMAHRA,d,20010926,000000,-1,-1,-1,-1,16100
GHEMAHRA,d,20010929,000000,-1,-1,-1,-1,9735
GHEMAHRA,d,20010930,000000,-1,-1,-1,-1,30602
GHEMAHRA,d,20011002,000000,-1,-1,-1,-1,20605
GHEMAHRA,d,20011003,000000,-1,-1,-1,-1,45563
GHEMAHRA,d,20011006,000000,-1,-1,-1,-1,6590
GHEMAHRA,d,20011007,000000,-1,-1,-1,-1,12478
GHEMAHRA,d,20011008,000000,-1,-1,-1,-1,3858
GHEMAHRA,d,20011009,000000,-1,-1,-1,-1,7500
GHEMAHRA,d,20011010,000000,-1,-1,-1,-1,26444
GHEMAHRA,d,20011013,000000,-1,-1,-1,-1,40843
GHEMAHRA,d,20011014,000000,-1,-1,-1,-1,15400
GHEMAHRA,d,20011016,000000,-1,-1,-1,-1,24063
GHEMAHRA,d,20011017,000000,-1,-1,-1,-1,33723
GHEMAHRA,d,20011020,000000,-1,-1,-1,-1,8847
GHEMAHRA,d,20011021,000000,-1,-1,-1,-1,17746
GHEMAHRA,d,20011022,000000,-1,-1,-1,-1,40356
GHEMAHRA,d,20011023,000000,-1,-1,-1,-1,17068
GHEMAHRA,d,20011024,000000,-1,-1,-1,-1,18737
GHEMAHRA,d,20011027,000000,-1,-1,-1,-1,428
GHEMAHRA,d,20011029,000000,-1,-1,-1,-1,2650
GHEMAHRA,d,20011031,000000,-1,-1,-1,-1,11118
GHEMAHRA,d,20011103,000000,-1,-1,-1,-1,17358
GHEMAHRA,d,20011104,000000,-1,-1,-1,-1,20215
GHEMAHRA,d,20011105,000000,-1,-1,-1,-1,10493
GHEMAHRA,d,20011106,000000,-1,-1,-1,-1,5900
GHEMAHRA,d,20011107,000000,-1,-1,-1,-1,5463
GHEMAHRA,d,20011110,000000,-1,-1,-1,-1,150343
GHEMAHRA,d,20011111,000000,-1,-1,-1,-1,10843
GHEMAHRA,d,20011112,000000,-1,-1,-1,-1,7654
GHEMAHRA,d,20011113,000000,-1,-1,-1,-1,12264
GHEMAHRA,d,20011114,000000,-1,-1,-1,-1,5125
GHEMAHRA,d,20011117,000000,-1,-1,-1,-1,1590
GHEMAHRA,d,20011118,000000,-1,-1,-1,-1,4000
GHEMAHRA,d,20011119,000000,-1,-1,-1,-1,13213
GHEMAHRA,d,20011120,000000,-1,-1,-1,-1,2000
GHEMAHRA,d,20011121,000000,-1,-1,-1,-1,67089
GHEMAHRA,d,20011124,000000,-1,-1,-1,-1,19594
GHEMAHRA,d,20011125,000000,-1,-1,-1,-1,46009
GHEMAHRA,d,20011126,000000,-1,-1,-1,-1,43169
GHEMAHRA,d,20011127,000000,-1,-1,-1,-1,25485
GHEMAHRA,d,20011128,000000,-1,-1,-1,-1,28451
GHEMAHRA,d,20011202,000000,-1,-1,-1,-1,30850
GHEMAHRA,d,20011203,000000,-1,-1,-1,-1,20546
GHEMAHRA,d,20011204,000000,-1,-1,-1,-1,22967
GHEMAHRA,d,20011205,000000,-1,-1,-1,-1,19814
GHEMAHRA,d,20011208,000000,-1,-1,-1,-1,32442
GHEMAHRA,d,20011209,000000,-1,-1,-1,-1,8610
GHEMAHRA,d,20011210,000000,-1,-1,-1,-1,5500
GHEMAHRA,d,20011211,000000,-1,-1,-1,-1,49208
GHEMAHRA,d,20011212,000000,-1,-1,-1,-1,22800
GHEMAHRA,d,20011215,000000,-1,-2,-1,-2,45550
GHEMAHRA,d,20011217,000000,-2,-2,-2,-2,30515
GHEMAHRA,d,20011218,000000,-1,-1,-1,-1,14684
GHEMAHRA,d,20011219,000000,-1,-1,-1,-1,23865
GHEMAHRA,d,20011222,000000,-2,-2,-1,-2,43553
GHEMAHRA,d,20011223,000000,-2,-2,-2,-2,37360
GHEMAHRA,d,20011224,000000,-2,-2,-2,-2,55436
GHEMAHRA,d,20011225,000000,-2,-2,-2,-2,37042
GHEMAHRA,d,20011226,000000,-2,-2,-2,-2,40062
GHEMAHRA,d,20011229,000000,-2,-2,-2,-2,18570
GHEMAHRA,d,20011230,000000,-2,-2,-2,-2,6817
GHEMAHRA,d,20011231,000000,-2,-2,-2,-2,13735
GHEMAHRA,d,20020101,000000,-2,-2,-2,-2,38303
GHEMAHRA,d,20020102,000000,-2,-2,-2,-2,9712
